game_id,selected,Goalkeeper,Defender,Midfielder,Attacker,transfers_balance,avg_team_strength_next_X,minutes,points_next_X
18391,69726,0,0,1,0,3350,2.333333333,90,2.333333333
19052,52523,0,0,1,0,-16179,2.333333333,90,1.666666667
13912,451,0,1,0,0,416,3.333333333,0,0.333333333
14509,622,0,1,0,0,155,2.666666667,4,0
14993,691,0,1,0,0,12,2.666666667,0,0
15593,581,0,1,0,0,-102,3,0,0
16198,491,0,1,0,0,-98,3,0,0
16804,416,0,1,0,0,-81,3.333333333,0,0
17118,933,0,1,0,0,34,3,0,0
18003,427,0,1,0,0,-33,3,0,0
18392,512,0,1,0,0,17,2.333333333,0,0
19053,474,0,1,0,0,2,2.333333333,0,0
258,82610,0,0,0,1,0,3,0,3.333333333
783,100810,0,0,0,1,3062,2.666666667,34,5.666666667
1310,292660,0,0,0,1,166479,2.333333333,90,5.666666667
1841,263075,0,0,0,1,-25139,3,68,5
2378,457662,0,0,0,1,170974,3.333333333,77,3
2915,379114,0,0,0,1,-65751,4,83,1
3453,383907,0,0,0,1,-1505,3.333333333,0,1.666666667
3992,350640,0,0,0,1,-32346,3.333333333,90,1.666666667
4534,320621,0,0,0,1,-33285,3.666666667,90,3.333333333
5080,333108,0,0,0,1,8380,3.666666667,78,4.666666667
5628,291110,0,0,0,1,-39798,3.333333333,90,4
6178,309407,0,0,0,1,14436,3,81,2
6730,257113,0,0,0,1,-49499,3.666666667,39,0
7283,226971,0,0,0,1,-32239,3.666666667,0,0
7839,198028,0,0,0,1,-28443,3.666666667,0,4.333333333
8397,176936,0,0,0,1,-21476,2.666666667,0,7
8956,164080,0,0,0,1,-13992,3,0,7.666666667
9518,318477,0,0,0,1,144205,3.333333333,70,3.333333333
10083,514308,0,0,0,1,187939,4,64,1
10651,536371,0,0,0,1,29409,4,61,0.333333333
11219,507977,0,0,0,1,-29292,3.333333333,0,1
11789,350351,0,0,0,1,-158164,2.666666667,45,1.333333333
12363,323655,0,0,0,1,-29136,2.666666667,0,1.666666667
12942,361762,0,0,0,1,34517,2.333333333,73,1
13549,348856,0,0,0,1,-10281,3,90,0.333333333
14179,261882,0,0,0,1,-88333,2.666666667,26,0
14710,205763,0,0,0,1,-50585,3.333333333,0,0
15263,191314,0,0,0,1,-22047,3.666666667,0,0
15868,176918,0,0,0,1,-14616,3.666666667,0,0.666666667
16474,166137,0,0,0,1,-10882,4,0,0.666666667
17489,155296,0,0,0,1,-2511,3.333333333,0,2.333333333
18231,151975,0,0,0,1,-3759,3.666666667,66,2.333333333
18709,153829,0,0,0,1,1192,3,0,2.333333333
19381,196623,0,0,0,1,39914,3,60,1.333333333
328,31997,1,0,0,0,0,3,0,5
853,131184,1,0,0,0,39525,2.666666667,90,4
1380,157533,1,0,0,0,20419,2.333333333,90,3.333333333
1911,172288,1,0,0,0,10267,3,90,3
2448,264759,1,0,0,0,73510,3.333333333,90,1
2985,245886,1,0,0,0,-12165,4,90,1.666666667
3523,236855,1,0,0,0,-9828,3.333333333,90,3.333333333
4062,225817,1,0,0,0,-11188,3.333333333,90,4.666666667
4604,212199,1,0,0,0,-14260,3.666666667,90,4
5150,216566,1,0,0,0,1629,3.666666667,90,3.666666667
5698,208577,1,0,0,0,-6711,3.333333333,90,2
6248,205596,1,0,0,0,-3737,3,90,2.666666667
6800,203889,1,0,0,0,-2060,3.666666667,90,1.666666667
7353,199951,1,0,0,0,-4041,3.666666667,90,2.333333333
7909,194267,1,0,0,0,-5409,3.666666667,90,2
8467,191515,1,0,0,0,-3034,2.666666667,90,2.333333333
9026,186972,1,0,0,0,-4679,3,90,2
9588,187789,1,0,0,0,-178,3.333333333,90,2.333333333
10153,185662,1,0,0,0,-2110,4,90,1.333333333
10721,180236,1,0,0,0,-4964,4,90,1.666666667
11289,172419,1,0,0,0,-8456,3.333333333,90,1.666666667
11859,161968,1,0,0,0,-10792,2.666666667,0,2.333333333
12433,162122,1,0,0,0,-145,2.666666667,90,2.666666667
13012,166323,1,0,0,0,3798,2.333333333,90,2.333333333
13641,164208,1,0,0,0,-1318,3,90,1.666666667
14249,170042,1,0,0,0,4350,2.666666667,90,0.333333333
14758,163472,1,0,0,0,-4587,3.333333333,90,0
15333,163490,1,0,0,0,-1840,3.666666667,0,0
15938,156691,1,0,0,0,-6715,3.666666667,0,0
16544,150680,1,0,0,0,-6032,4,0,0
17606,139417,1,0,0,0,-4761,3.333333333,0,0
18254,139591,1,0,0,0,-2088,3.666666667,0,0
18779,136015,1,0,0,0,-3807,3,0,0
19499,131019,1,0,0,0,-4847,3,0,0
329,65137,1,0,0,0,0,3,0,0
854,62318,1,0,0,0,-7075,2.666666667,0,0
1381,55939,1,0,0,0,-7527,2.333333333,0,0
1912,53169,1,0,0,0,-4150,3,0,0
2449,50209,1,0,0,0,-3855,3.333333333,0,0
2986,48170,1,0,0,0,-2474,4,0,0
3524,46452,1,0,0,0,-2007,3.333333333,0,0
4063,45061,1,0,0,0,-1541,3.333333333,0,0
4605,44251,1,0,0,0,-1255,3.666666667,0,0
5151,43654,1,0,0,0,-840,3.666666667,0,0
5699,42909,1,0,0,0,-947,3.333333333,0,0
6249,42327,1,0,0,0,-731,3,0,0
6801,41859,1,0,0,0,-695,3.666666667,0,0
7354,41589,1,0,0,0,-365,3.666666667,0,0
7910,41249,1,0,0,0,-419,3.666666667,0,0
8468,40889,1,0,0,0,-442,2.666666667,0,0
9027,40523,1,0,0,0,-544,3,0,0
9589,40322,1,0,0,0,-359,3.333333333,0,0
10154,40023,1,0,0,0,-469,4,0,0
10722,39608,1,0,0,0,-531,4,0,0
11290,39160,1,0,0,0,-544,3.333333333,0,0
11860,38940,1,0,0,0,-510,2.666666667,0,0
12434,38687,1,0,0,0,-419,2.666666667,0,0
13013,38696,1,0,0,0,-226,2.333333333,0,0
13642,38531,1,0,0,0,-187,3,0,0
14250,38435,1,0,0,0,-271,2.666666667,0,0
14759,38242,1,0,0,0,-317,3.333333333,0,0
15334,38261,1,0,0,0,-96,3.666666667,0,0
15939,38125,1,0,0,0,-188,3.666666667,0,0
16545,37999,1,0,0,0,-183,4,0,0
17607,37706,1,0,0,0,-185,3.333333333,0,0
18255,37653,1,0,0,0,-117,3.666666667,0,0
18780,37676,1,0,0,0,-46,3,0,0
19501,37742,1,0,0,0,-22,3,0,0
330,349632,0,1,0,0,0,3,0,4.666666667
855,354030,0,1,0,0,-12017,2.666666667,90,4.666666667
1382,316577,0,1,0,0,-39441,2.333333333,90,4.666666667
1913,318919,0,1,0,0,-3729,3,90,2.666666667
2450,340961,0,1,0,0,13288,3.333333333,90,0.666666667
2987,318297,0,1,0,0,-19416,4,90,0.333333333
3525,305728,0,1,0,0,-13812,3.333333333,90,1.666666667
4064,283536,0,1,0,0,-21781,3.333333333,90,3.666666667
4606,264434,0,1,0,0,-20560,3.666666667,90,3.333333333
5152,262584,0,1,0,0,-3939,3.666666667,90,2
5700,251899,0,1,0,0,-9792,3.333333333,90,0
6250,244835,0,1,0,0,-7870,3,90,0.333333333
6802,197154,0,1,0,0,-46016,3.666666667,90,0
7355,192157,0,1,0,0,-7157,3.666666667,0,0
7911,179420,0,1,0,0,-12353,3.666666667,0,0
8469,168791,0,1,0,0,-10594,2.666666667,0,0
9028,159714,0,1,0,0,-9377,3,0,0
9590,152142,0,1,0,0,-8084,3.333333333,0,0
10155,144367,0,1,0,0,-7763,4,0,0
10723,137596,0,1,0,0,-6797,4,0,0
11291,133795,0,1,0,0,-4062,3.333333333,0,0
11861,127462,0,1,0,0,-6335,2.666666667,0,0
12435,123476,0,1,0,0,-4025,2.666666667,0,0
13014,121155,0,1,0,0,-2454,2.333333333,0,0.333333333
13643,119539,0,1,0,0,-1587,3,0,0.333333333
14251,118563,0,1,0,0,-1150,2.666666667,0,2.333333333
14760,118195,0,1,0,0,-438,3.333333333,90,2
15335,118511,0,1,0,0,112,3.666666667,0,2.666666667
15940,118195,0,1,0,0,-303,3.666666667,90,2.666666667
16546,118126,0,1,0,0,-170,4,90,2.666666667
17608,118163,0,1,0,0,119,3.333333333,90,2.333333333
18256,119799,0,1,0,0,1272,3.666666667,90,0.666666667
18781,124482,0,1,0,0,4703,3,90,1.333333333
19503,139750,0,1,0,0,12814,3,90,1.333333333
331,77036,0,1,0,0,0,3,0,0
856,68617,0,1,0,0,-11997,2.666666667,0,0
1383,56003,0,1,0,0,-13545,2.333333333,0,0
1914,47741,0,1,0,0,-8796,3,0,0
2451,42693,0,1,0,0,-5701,3.333333333,0,0
2988,39373,0,1,0,0,-3567,4,0,0.333333333
3526,36693,0,1,0,0,-2762,3.333333333,0,0.333333333
4065,35370,0,1,0,0,-1541,3.333333333,0,0.333333333
4607,34440,0,1,0,0,-1217,3.666666667,90,0
5153,33344,0,1,0,0,-1130,3.666666667,0,0.666666667
5701,32174,0,1,0,0,-1234,3.333333333,0,1
6251,31353,0,1,0,0,-890,3,0,1.333333333
6803,32269,0,1,0,0,624,3.666666667,90,1
7356,35305,0,1,0,0,2671,3.666666667,90,0.666666667
7912,38617,0,1,0,0,2960,3.666666667,90,0.666666667
8470,44655,0,1,0,0,4944,2.666666667,90,1
9029,45103,0,1,0,0,1031,3,0,1.333333333
9591,47838,0,1,0,0,2343,3.333333333,90,1
10156,52797,0,1,0,0,4331,4,90,2.333333333
10724,51102,0,1,0,0,-1362,4,79,2
11292,49885,0,1,0,0,-1420,3.333333333,0,2
11862,43479,0,1,0,0,-6439,2.666666667,90,0
12436,38864,0,1,0,0,-4649,2.666666667,0,0
13015,36874,0,1,0,0,-2106,2.333333333,0,0
13644,35505,0,1,0,0,-1265,3,0,0
14252,35314,0,1,0,0,-448,2.666666667,0,2.666666667
14761,34662,0,1,0,0,-593,3.333333333,0,3
15336,34624,0,1,0,0,-239,3.666666667,0,3.666666667
15941,35298,0,1,0,0,588,3.666666667,90,3.666666667
16547,35497,0,1,0,0,144,4,89,3.666666667
17609,36354,0,1,0,0,538,3.333333333,90,4.666666667
18257,38777,0,1,0,0,1673,3.666666667,90,2.333333333
18782,44791,0,1,0,0,6328,3,90,2.666666667
19505,95795,0,1,0,0,45302,3,90,1
332,398975,0,1,0,0,0,3,0,0.666666667
857,372166,0,1,0,0,-32320,2.666666667,55,4.333333333
1384,322942,0,1,0,0,-52093,2.333333333,90,4.333333333
1915,289865,0,1,0,0,-35494,3,90,4.333333333
2452,335990,0,1,0,0,34391,3.333333333,90,0.666666667
2989,315296,0,1,0,0,-18345,4,90,0.666666667
3527,304257,0,1,0,0,-12490,3.333333333,90,3.333333333
4066,288176,0,1,0,0,-16061,3.333333333,90,5.333333333
4608,267325,0,1,0,0,-21668,3.666666667,90,5
5154,276530,0,1,0,0,5813,3.666666667,90,2.333333333
5702,273010,0,1,0,0,-2441,3.333333333,90,1.333333333
6252,270458,0,1,0,0,-3622,3,90,4
6804,268327,0,1,0,0,-3131,3.666666667,90,4
7357,264152,0,1,0,0,-4030,3.666666667,90,2.666666667
7913,267762,0,1,0,0,2811,3.666666667,90,0.333333333
8471,289402,0,1,0,0,17088,2.666666667,90,0
9030,261158,0,1,0,0,-23357,3,0,0
9592,246242,0,1,0,0,-16462,3.333333333,0,0
10157,229503,0,1,0,0,-16754,4,0,2
10725,211854,0,1,0,0,-17682,4,0,2.333333333
11293,201796,0,1,0,0,-10879,3.333333333,0,2.666666667
11863,225053,0,1,0,0,21287,2.666666667,90,0.666666667
12437,235964,0,1,0,0,10300,2.666666667,33,0.333333333
13016,208573,0,1,0,0,-27063,2.333333333,55,0
13645,180951,0,1,0,0,-26101,3,0,0
14253,165765,0,1,0,0,-17010,2.666666667,0,0
14762,152919,0,1,0,0,-11760,3.333333333,0,0
15337,149859,0,1,0,0,-4707,3.666666667,0,0
15942,145548,0,1,0,0,-4373,3.666666667,0,0
16548,142057,0,1,0,0,-3523,4,0,0
17610,136881,0,1,0,0,-2509,3.333333333,0,0
18258,135999,0,1,0,0,-1264,3.666666667,0,0
18783,134804,0,1,0,0,-1338,3,0,0
19507,133063,0,1,0,0,-1684,3,0,0
333,10138,0,1,0,0,0,3,0,2
858,20251,0,1,0,0,4583,2.666666667,90,0
1385,20386,0,1,0,0,-366,2.333333333,90,0
1916,17647,0,1,0,0,-2957,3,0,0
2453,15391,0,1,0,0,-2514,3.333333333,0,0
2990,14075,0,1,0,0,-1421,4,0,0
3528,13003,0,1,0,0,-1135,3.333333333,0,2
4067,12356,0,1,0,0,-678,3.333333333,0,4.333333333
4609,11762,0,1,0,0,-642,3.666666667,0,4
5155,12087,0,1,0,0,166,3.666666667,90,2
5703,12427,0,1,0,0,234,3.333333333,90,-0.333333333
6253,12435,0,1,0,0,-45,3,90,0.333333333
6805,12179,0,1,0,0,-299,3.666666667,0,0.666666667
7358,11858,0,1,0,0,-304,3.666666667,0,1
7914,11652,0,1,0,0,-217,3.666666667,90,0.666666667
8472,11585,0,1,0,0,-103,2.666666667,90,0.333333333
9031,11153,0,1,0,0,-422,3,45,0
9593,10627,0,1,0,0,-539,3.333333333,0,0.333333333
10158,10656,0,1,0,0,-53,4,11,0.666666667
10726,10457,0,1,0,0,-190,4,0,1
11294,10421,0,1,0,0,-68,3.333333333,90,1.333333333
11864,10323,0,1,0,0,-126,2.666666667,1,1.666666667
12438,10314,0,1,0,0,-35,2.666666667,90,2
13017,11710,0,1,0,0,1280,2.333333333,90,4.666666667
13646,12044,0,1,0,0,304,3,90,4
14254,12776,0,1,0,0,684,2.666666667,90,3.333333333
14763,22596,0,1,0,0,7183,3.333333333,90,0
15338,24195,0,1,0,0,3235,3.666666667,45,0
15943,22355,0,1,0,0,-1526,3.666666667,0,0
16549,21009,0,1,0,0,-1367,4,0,0
17611,19416,0,1,0,0,-600,3.333333333,0,0.333333333
18259,19105,0,1,0,0,-464,3.666666667,14,0.333333333
18784,18599,0,1,0,0,-549,3,0,1
19509,18279,0,1,0,0,-317,3,6,1
334,64439,0,1,0,0,0,3,0,0
859,68442,0,1,0,0,-3447,2.666666667,0,0
1386,66213,0,1,0,0,-4243,2.333333333,0,0
1917,61213,0,1,0,0,-5741,3,0,0
2454,51794,0,1,0,0,-9316,3.333333333,0,0
2991,47680,0,1,0,0,-4427,4,0,0
3529,44687,0,1,0,0,-3095,3.333333333,0,0
4068,42900,0,1,0,0,-1832,3.333333333,0,0
4610,40625,0,1,0,0,-2322,3.666666667,0,0
5156,39348,0,1,0,0,-1304,3.666666667,0,0
5704,38159,0,1,0,0,-1243,3.333333333,0,0
6254,37254,0,1,0,0,-917,3,0,0
6806,36314,0,1,0,0,-939,3.666666667,0,0
7359,35892,0,1,0,0,-464,3.666666667,0,0
7915,35341,0,1,0,0,-546,3.666666667,0,0
8473,34786,0,1,0,0,-542,2.666666667,0,0
9032,34101,0,1,0,0,-693,3,0,0
9594,33629,0,1,0,0,-499,3.333333333,0,0
10159,33102,0,1,0,0,-524,4,0,0
10727,32579,0,1,0,0,-529,4,0,0
11295,32100,0,1,0,0,-497,3.333333333,0,0
11865,31456,0,1,0,0,-640,2.666666667,0,0
12439,30866,0,1,0,0,-594,2.666666667,0,0
13018,30459,0,1,0,0,-419,2.333333333,0,0
13647,30238,0,1,0,0,-226,3,0,0
14255,29911,0,1,0,0,-327,2.666666667,0,0
14764,29552,0,1,0,0,-327,3.333333333,0,0
15339,29490,0,1,0,0,-122,3.666666667,0,0
15944,29320,0,1,0,0,-173,3.666666667,0,0
16550,29184,0,1,0,0,-134,4,0,0
17612,28898,0,1,0,0,-162,3.333333333,0,0
18260,28847,0,1,0,0,-72,3.666666667,0,0
18785,28743,0,1,0,0,-105,3,0,0
19511,28606,0,1,0,0,-134,3,0,0
335,264706,0,1,0,0,0,3,0,0
860,252476,0,1,0,0,-21387,2.666666667,0,0
1387,219047,0,1,0,0,-35729,2.333333333,0,0
1918,224670,0,1,0,0,-5619,3,0,0.333333333
2455,222683,0,1,0,0,-9009,3.333333333,0,0.333333333
2992,216271,0,1,0,0,-8030,4,0,0.666666667
3530,226927,0,1,0,0,5396,3.333333333,35,0.333333333
4069,232620,0,1,0,0,3684,3.333333333,0,0.333333333
4611,243108,0,1,0,0,8488,3.666666667,45,0
5157,241504,0,1,0,0,-1488,3.666666667,0,0
5705,238652,0,1,0,0,-2972,3.333333333,0,0
6255,239365,0,1,0,0,-378,3,0,0
6807,233288,0,1,0,0,-5559,3.666666667,0,0
7360,230158,0,1,0,0,-3215,3.666666667,0,0.666666667
7916,225170,0,1,0,0,-4832,3.666666667,0,0.666666667
8474,221079,0,1,0,0,-4328,2.666666667,0,1.333333333
9033,231477,0,1,0,0,7692,3,90,0.666666667
9595,238352,0,1,0,0,7031,3.333333333,90,0.666666667
10160,259184,0,1,0,0,18132,4,90,1.666666667
10728,258247,0,1,0,0,430,4,90,2.333333333
11296,260401,0,1,0,0,1829,3.333333333,90,3
11866,291106,0,1,0,0,28001,2.666666667,90,1.666666667
12440,334348,0,1,0,0,40981,2.666666667,90,3.333333333
13019,374247,0,1,0,0,38597,2.333333333,90,3
13648,393352,0,1,0,0,17583,3,90,3
14256,417850,0,1,0,0,24814,2.666666667,90,2.666666667
14765,416340,0,1,0,0,1548,3.333333333,90,2.666666667
15340,433656,0,1,0,0,13323,3.666666667,90,3
15945,439040,0,1,0,0,5412,3.666666667,90,3.333333333
16551,433915,0,1,0,0,-5085,4,90,3
17613,402457,0,1,0,0,-5273,3.333333333,90,3
18261,422438,0,1,0,0,3983,3.666666667,90,1
18786,426564,0,1,0,0,4960,3,90,1.333333333
19513,454301,0,1,0,0,24790,3,90,1
336,19002,0,1,0,0,0,3,0,2.333333333
861,24699,0,1,0,0,1884,2.666666667,90,2.333333333
1388,22946,0,1,0,0,-2065,2.333333333,90,2.666666667
1919,21570,0,1,0,0,-1770,3,90,2
2456,22163,0,1,0,0,-83,3.333333333,90,0.333333333
2993,20657,0,1,0,0,-1491,4,90,0.333333333
3531,19504,0,1,0,0,-1261,3.333333333,90,3.333333333
4070,18583,0,1,0,0,-990,3.333333333,90,5.333333333
4612,17711,0,1,0,0,-971,3.666666667,90,4
5158,18650,0,1,0,0,574,3.666666667,90,2
5706,18506,0,1,0,0,-74,3.333333333,90,-0.333333333
6256,17316,0,1,0,0,-1215,3,90,0.666666667
6808,17531,0,1,0,0,20,3.666666667,90,0
7361,16977,0,1,0,0,-509,3.666666667,90,0
7917,16421,0,1,0,0,-573,3.666666667,0,0
8475,16124,0,1,0,0,-382,2.666666667,0,0
9034,15558,0,1,0,0,-561,3,0,0
9596,15895,0,1,0,0,157,3.333333333,0,0
10161,15394,0,1,0,0,-470,4,0,0
10729,14721,0,1,0,0,-654,4,0,0
11297,14551,0,1,0,0,-223,3.333333333,0,0
11867,14277,0,1,0,0,-341,2.666666667,0,0
12441,13945,0,1,0,0,-377,2.666666667,0,0
13020,12992,0,1,0,0,-944,2.333333333,0,0
13649,12317,0,1,0,0,-656,3,0,0
14257,11714,0,1,0,0,-626,2.666666667,0,0
14766,11243,0,1,0,0,-446,3.333333333,0,0
15341,11121,0,1,0,0,-175,3.666666667,0,0
15946,10942,0,1,0,0,-180,3.666666667,0,0
16552,10765,0,1,0,0,-179,4,0,0
17614,10542,0,1,0,0,-103,3.333333333,0,0
18262,10504,0,1,0,0,-56,3.666666667,0,0
18787,10449,0,1,0,0,-56,3,0,0
19515,10357,0,1,0,0,-97,3,0,0
337,7799,0,0,1,0,0,3,0,0
862,6956,0,0,1,0,-1294,2.666666667,0,0
1389,5843,0,0,1,0,-1241,2.333333333,0,0.333333333
1920,5175,0,0,1,0,-783,3,0,0.333333333
2457,4822,0,0,1,0,-463,3.333333333,0,0.333333333
2994,4533,0,0,1,0,-332,4,6,0
3532,4258,0,0,1,0,-306,3.333333333,0,0
4071,4154,0,0,1,0,-130,3.333333333,0,0
4613,4093,0,0,1,0,-105,3.666666667,0,0
5159,3986,0,0,1,0,-122,3.666666667,0,0
5707,3842,0,0,1,0,-157,3.333333333,0,0
6257,3768,0,0,1,0,-110,3,0,0.333333333
6809,3721,0,0,1,0,-61,3.666666667,0,2.666666667
7362,3698,0,0,1,0,-37,3.666666667,0,2.666666667
7918,3659,0,0,1,0,-48,3.666666667,1,2.333333333
8476,4210,0,0,1,0,447,2.666666667,90,0
9035,4006,0,0,1,0,-151,3,0,0
9597,3964,0,0,1,0,-87,3.333333333,0,0
10162,3916,0,0,1,0,-68,4,0,0
10730,3847,0,0,1,0,-83,4,0,0
11298,3797,0,0,1,0,-77,3.333333333,0,0
11868,3583,0,0,1,0,-232,2.666666667,0,0
12442,3311,0,0,1,0,-272,2.666666667,0,0
13021,3142,0,0,1,0,-172,2.333333333,0,0
13650,3084,0,0,1,0,-63,3,0,0
14258,3009,0,0,1,0,-76,2.666666667,0,0
14767,2950,0,0,1,0,-63,3.333333333,0,0
15342,2925,0,0,1,0,-25,3.666666667,0,0
15947,2895,0,0,1,0,-29,3.666666667,0,0
16553,2879,0,0,1,0,-18,4,0,0
17615,2842,0,0,1,0,-17,3.333333333,0,0
18263,2829,0,0,1,0,-11,3.666666667,0,0
18788,2821,0,0,1,0,-10,3,0,0
19517,2807,0,0,1,0,-11,3,0,0
338,27127,0,0,1,0,0,3,0,0.666666667
863,22950,0,0,1,0,-5355,2.666666667,0,0.666666667
1390,20428,0,0,1,0,-2855,2.333333333,83,0.333333333
1921,17127,0,0,1,0,-3447,3,0,0.333333333
2458,14961,0,0,1,0,-2293,3.333333333,0,0.333333333
2995,13502,0,0,1,0,-1515,4,14,0
3533,12494,0,0,1,0,-1050,3.333333333,0,0
4072,11889,0,0,1,0,-634,3.333333333,0,0.333333333
4614,11269,0,0,1,0,-642,3.666666667,0,0.666666667
5160,10834,0,0,1,0,-449,3.666666667,0,1
5708,10464,0,0,1,0,-391,3.333333333,12,0.666666667
6258,10224,0,0,1,0,-260,3,72,0.333333333
6810,10044,0,0,1,0,-207,3.666666667,16,0.666666667
7363,9898,0,0,1,0,-144,3.666666667,0,1
7919,9774,0,0,1,0,-129,3.666666667,0,1
8477,9731,0,0,1,0,-60,2.666666667,90,0.333333333
9036,9561,0,0,1,0,-167,3,10,0
9598,9473,0,0,1,0,-95,3.333333333,0,0
10163,9320,0,0,1,0,-166,4,0,1
10731,9178,0,0,1,0,-139,4,0,4
11299,9106,0,0,1,0,-81,3.333333333,90,7.333333333
11869,9169,0,0,1,0,33,2.666666667,90,9.666666667
12443,13757,0,0,1,0,4348,2.666666667,90,7.333333333
13022,47594,0,0,1,0,32427,2.333333333,90,4.333333333
13651,102056,0,0,1,0,50193,3,90,1.666666667
14259,146133,0,0,1,0,45206,2.666666667,90,4
14768,133352,0,0,1,0,-8318,3.333333333,90,6.333333333
15343,130890,0,0,1,0,-6364,3.666666667,90,9
15948,124601,0,0,1,0,-6437,3.666666667,90,6.666666667
16554,139381,0,0,1,0,13906,4,90,4.666666667
17616,179596,0,0,1,0,24927,3.333333333,90,2
18264,194745,0,0,1,0,13208,3.666666667,90,1.666666667
18789,228790,0,0,1,0,33557,3,90,1.666666667
19519,227257,0,0,1,0,-1356,3,90,4
339,140250,0,0,1,0,0,3,0,1.666666667
864,155043,0,0,1,0,2261,2.666666667,90,1
1391,144791,0,0,1,0,-11270,2.333333333,71,0.666666667
1922,133352,0,0,1,0,-12091,3,11,0.333333333
2459,121939,0,0,1,0,-11765,3.333333333,12,0
2996,112067,0,0,1,0,-10153,4,0,0
3534,105902,0,0,1,0,-6535,3.333333333,54,0
4073,101682,0,0,1,0,-4369,3.333333333,0,1
4615,96398,0,0,1,0,-5359,3.666666667,45,1
5161,109480,0,0,1,0,8821,3.666666667,0,1
5709,113528,0,0,1,0,5200,3.333333333,77,0
6259,116364,0,0,1,0,2439,3,0,0
6811,113540,0,0,1,0,-2381,3.666666667,0,0.333333333
7364,111852,0,0,1,0,-1786,3.666666667,0,0.666666667
7920,107758,0,0,1,0,-3883,3.666666667,0,1.333333333
8478,103978,0,0,1,0,-3727,2.666666667,2,1.666666667
9037,100814,0,0,1,0,-3438,3,79,2
9599,99373,0,0,1,0,-1716,3.333333333,90,1.666666667
10164,98042,0,0,1,0,-1432,4,90,1.666666667
10732,95841,0,0,1,0,-2174,4,90,1.666666667
11300,94905,0,0,1,0,-1207,3.333333333,58,2
11870,96757,0,0,1,0,1512,2.666666667,90,2
12444,95601,0,0,1,0,-1165,2.666666667,90,2
13023,95589,0,0,1,0,-200,2.333333333,90,1.666666667
13652,94486,0,0,1,0,-932,3,90,1.666666667
14260,94782,0,0,1,0,-11,2.666666667,90,4.666666667
14769,92715,0,0,1,0,-1395,3.333333333,90,5
15344,99009,0,0,1,0,4879,3.666666667,90,4.333333333
15949,117521,0,0,1,0,17772,3.666666667,90,1.666666667
16555,130240,0,0,1,0,11938,4,90,1.666666667
17617,189150,0,0,1,0,14800,3.333333333,45,2
18265,148376,0,0,1,0,692,3.666666667,90,1.333333333
18790,143726,0,0,1,0,-1692,3,82,1.333333333
19521,141323,0,0,1,0,-2845,3,29,1
340,23517,0,0,1,0,0,3,0,-0.333333333
865,22544,0,0,1,0,-2180,2.666666667,0,2.666666667
1392,20345,0,0,1,0,-2544,2.333333333,0,6
1923,21651,0,0,1,0,309,3,76,7
2460,81330,0,0,1,0,50280,3.333333333,90,4.666666667
2997,176257,0,0,1,0,86957,4,90,1.666666667
3535,245235,0,0,1,0,65292,3.333333333,90,2
4074,289535,0,0,1,0,43835,3.333333333,90,1.333333333
4616,323785,0,0,1,0,32879,3.666666667,90,1.666666667
5162,330512,0,0,1,0,7251,3.666666667,90,1
5710,281839,0,0,1,0,-46227,3.333333333,0,1.333333333
6260,273274,0,0,1,0,-10970,3,90,1
6812,261618,0,0,1,0,-11869,3.666666667,90,1.333333333
7365,254792,0,0,1,0,-7572,3.666666667,90,1.666666667
7921,244670,0,0,1,0,-9668,3.666666667,90,2
8479,241141,0,0,1,0,-4321,2.666666667,87,2.666666667
9038,235899,0,0,1,0,-6092,3,90,2
9600,234406,0,0,1,0,-2342,3.333333333,90,2.666666667
10165,210071,0,0,1,0,-23038,4,90,1.333333333
10733,200011,0,0,1,0,-10654,4,0,1.333333333
11301,184539,0,0,1,0,-16188,3.333333333,84,0.666666667
11871,164543,0,0,1,0,-20115,2.666666667,0,1
12445,160085,0,0,1,0,-5235,2.666666667,0,1
13024,164451,0,0,1,0,3746,2.333333333,90,1
13653,154930,0,0,1,0,-7351,3,83,1.333333333
14261,153207,0,0,1,0,-3841,2.666666667,0,2.333333333
14770,151273,0,0,1,0,-494,3.333333333,90,2.333333333
15345,153723,0,0,1,0,470,3.666666667,90,2
15950,152772,0,0,1,0,-917,3.666666667,90,4.666666667
16556,152894,0,0,1,0,-145,4,90,5.666666667
17618,139522,0,0,1,0,-3056,3.333333333,90,6
18266,152246,0,0,1,0,6160,3.666666667,90,3
18791,175237,0,0,1,0,22891,3,90,2
19523,188912,0,0,1,0,12843,3,90,3.333333333
341,462,0,0,1,0,0,3,0,0
866,354,0,0,1,0,-135,2.666666667,0,0
1393,312,0,0,1,0,-53,2.333333333,0,0
1924,288,0,0,1,0,-27,3,0,0
2461,278,0,0,1,0,-13,3.333333333,0,0
2998,269,0,0,1,0,-11,4,0,0
3536,263,0,0,1,0,-8,3.333333333,0,0
4075,260,0,0,1,0,-4,3.333333333,0,0
4617,258,0,0,1,0,-6,3.666666667,0,0
5163,259,0,0,1,0,1,3.666666667,0,0
5711,258,0,0,1,0,-1,3.333333333,0,0
6261,261,0,0,1,0,2,3,0,0
6813,262,0,0,1,0,1,3.666666667,0,0
7366,261,0,0,1,0,-1,3.666666667,0,0
7922,261,0,0,1,0,0,3.666666667,0,0
8480,259,0,0,1,0,-2,2.666666667,0,0
9039,260,0,0,1,0,0,3,0,0
9601,259,0,0,1,0,-1,3.333333333,0,0
10166,260,0,0,1,0,0,4,0,0
